,DRL,Uncoded
10331,4,2.0
10332,1,1.0
10333,6,1.0
10334,8,3.0
10335,2,1.0
10336,3,2.0
10337,7,2.0
10338,9,3.0
10339,2,2.0
10340,3,1.0
10341,4,3.0
10342,3,3.0
10343,13,3.0
10344,1,1.0
10345,4,2.0
10346,6,2.0
10347,4,2.0
10348,6,1.0
10349,2,2.0
10350,4,2.0
10351,7,1.0
10352,7,3.0
10353,10,4.0
10354,3,4.0
10355,5,2.0
10356,3,2.0
10357,10,2.0
10358,4,2.0
10359,5,4.0
10360,5,2.0
10361,4,2.0
10362,4,2.0
10363,4,3.0
10364,2,2.0
10365,5,2.0
10366,2,2.0
10367,5,3.0
10368,2,1.0
10369,13,2.0
10370,4,2.0
10371,3,4.0
10372,7,3.0
10373,2,1.0
10374,2,2.0
10375,5,3.0
10376,5,2.0
10377,5,2.0
10378,7,2.0
10379,6,2.0
10380,1,1.0
10381,5,2.0
10382,2,1.0
10383,5,4.0
10384,4,2.0
10385,5,2.0
10386,4,3.0
10387,6,2.0
10388,1,1.0
10389,6,2.0
10390,4,3.0
10391,4,2.0
10392,13,2.0
10393,6,2.0
10394,6,2.0
10395,5,2.0
10396,5,1.0
10397,5,3.0
10398,7,3.0
10399,3,1.0
10400,4,2.0
10401,6,2.0
10402,4,1.0
10403,1,2.0
10404,6,2.0
10405,6,3.0
10406,2,2.0
10407,4,2.0
10408,2,2.0
10409,17,3.0
10410,7,2.0
10411,4,2.0
10412,2,2.0
10413,5,3.0
10414,4,2.0
10415,3,3.0
10416,3,1.0
10417,3,2.0
10418,4,2.0
10419,4,2.0
10420,7,3.0
10421,5,2.0
10422,6,3.0
10423,1,1.0
10424,7,1.0
10425,9,2.0
10426,7,2.0
10427,4,2.0
10428,7,2.0
10429,6,2.0
10430,5,2.0
10431,6,2.0
10432,2,2.0
10433,6,1.0
10434,8,2.0
10435,6,1.0
10436,3,2.0
10437,7,1.0
10438,3,1.0
10439,5,2.0
10440,4,4.0
10441,5,3.0
10442,3,3.0
10443,2,2.0
10444,3,3.0
10445,5,2.0
10446,8,3.0
10447,5,2.0
10448,4,2.0
10449,6,2.0
10450,5,2.0
10451,4,3.0
10452,3,2.0
10453,3,1.0
10454,4,1.0
10455,5,3.0
10456,7,1.0
10457,6,3.0
10458,2,2.0
10459,3,2.0
10460,7,2.0
10461,1,1.0
10462,3,2.0
10463,4,2.0
10464,5,2.0
10465,8,2.0
10466,8,3.0
10467,4,1.0
10468,2,2.0
10469,6,3.0
10470,3,1.0
10471,8,2.0
10472,4,2.0
10473,10,2.0
10474,2,1.0
10475,4,3.0
10476,9,1.0
10477,10,2.0
10478,5,2.0
10479,2,3.0
10480,7,2.0
10481,6,2.0
10482,5,2.0
10483,3,3.0
10484,8,2.0
10485,5,3.0
10486,4,2.0
10487,15,2.0
10488,4,2.0
10489,1,1.0
10490,7,3.0
10491,1,1.0
10492,1,1.0
10493,1,2.0
10494,7,3.0
10495,5,3.0
10496,9,2.0
10497,4,2.0
10498,2,3.0
10499,5,2.0
10500,1,1.0
10501,3,1.0
10502,1,1.0
10503,3,2.0
10504,19,2.0
10505,2,2.0
10506,4,2.0
10507,4,2.0
10508,12,2.0
10509,7,2.0
10510,3,2.0
10511,5,3.0
10512,8,3.0
10513,6,1.0
10514,3,1.0
10515,3,1.0
10516,4,2.0
10517,7,3.0
10518,8,2.0
10519,4,2.0
10520,3,3.0
10521,6,2.0
10522,5,3.0
10523,4,2.0
10524,9,1.0
10525,2,2.0
10526,3,2.0
10527,3,1.0
10528,2,2.0
10529,6,2.0
10530,7,2.0
10531,3,3.0
10532,7,3.0
10533,6,2.0
10534,7,2.0
10535,12,2.0
10536,1,1.0
10537,8,2.0
10538,3,1.0
10539,4,3.0
10540,6,2.0
10541,4,1.0
10542,3,1.0
10543,12,2.0
10544,5,3.0
10545,4,3.0
10546,3,1.0
10547,10,3.0
10548,3,2.0
10549,14,3.0
10550,8,3.0
10551,11,2.0
10552,7,2.0
10553,7,2.0
10554,19,4.0
10555,11,2.0
10556,17,2.0
10557,3,1.0
10558,4,2.0
10559,13,1.0
10560,7,3.0
10561,4,4.0
10562,1,1.0
10563,3,2.0
10564,6,2.0
10565,7,2.0
10566,5,3.0
10567,3,2.0
10568,3,3.0
10569,2,2.0
10570,13,2.0
10571,7,3.0
10572,4,2.0
10573,10,2.0
10574,10,2.0
10575,5,2.0
10576,7,2.0
10577,5,2.0
10578,6,2.0
10579,5,2.0
10580,6,1.0
10581,3,3.0
10582,1,1.0
10583,4,2.0
10584,7,2.0
10585,4,3.0
10586,3,3.0
10587,8,2.0
10588,5,2.0
10589,4,2.0
10590,3,3.0
10591,4,1.0
10592,3,3.0
10593,3,2.0
10594,6,1.0
10595,4,2.0
10596,3,2.0
10597,13,3.0
10598,4,2.0
10599,12,2.0
10600,3,1.0
10601,9,3.0
10602,4,2.0
10603,5,2.0
10604,4,3.0
10605,7,2.0
10606,9,3.0
10607,1,1.0
10608,8,2.0
10609,5,4.0
10610,3,3.0
10611,8,3.0
10612,4,2.0
10613,4,1.0
10614,8,2.0
10615,11,2.0
10616,4,2.0
10617,1,1.0
10618,6,4.0
10619,3,2.0
10620,14,2.0
10621,8,3.0
10622,6,2.0
10623,6,2.0
10624,4,3.0
10625,7,2.0
10626,4,2.0
10627,14,2.0
10628,2,2.0
10629,5,2.0
10630,3,2.0
10631,6,2.0
10632,11,2.0
10633,8,1.0
10634,4,3.0
10635,7,2.0
10636,3,2.0
10637,1,1.0
10638,9,1.0
10639,7,3.0
10640,7,2.0
10641,10,2.0
10642,3,1.0
10643,4,2.0
10644,4,2.0
10645,5,1.0
10646,6,3.0
10647,4,1.0
10648,3,2.0
10649,14,3.0
10650,5,2.0
10651,3,3.0
10652,13,2.0
10653,8,2.0
10654,4,1.0
10655,6,2.0
10656,3,2.0
10657,2,2.0
10658,16,4.0
10659,8,2.0
10660,8,3.0
10661,4,3.0
10662,4,1.0
10663,12,2.0
10664,6,2.0
10665,7,3.0
10666,7,2.0
10667,3,1.0
10668,5,3.0
10669,6,2.0
10670,2,1.0
10671,5,1.0
10672,7,2.0
10673,1,1.0
10674,4,2.0
10675,4,2.0
10676,4,2.0
10677,8,2.0
10678,2,2.0
10679,5,1.0
10680,7,4.0
10681,10,2.0
10682,5,3.0
10683,2,1.0
10684,5,1.0
10685,4,2.0
10686,6,3.0
10687,5,2.0
10688,5,2.0
10689,5,1.0
10690,9,1.0
10691,4,3.0
10692,4,1.0
10693,5,2.0
10694,7,3.0
10695,1,1.0
10696,3,1.0
10697,9,2.0
10698,6,2.0
10699,5,3.0
10700,1,1.0
10701,7,2.0
10702,4,1.0
10703,1,1.0
10704,5,3.0
10705,19,3.0
10706,6,4.0
10707,3,2.0
10708,13,2.0
10709,6,2.0
10710,6,2.0
10711,4,2.0
10712,7,3.0
10713,1,1.0
10714,4,2.0
10715,5,3.0
10716,5,3.0
10717,2,3.0
10718,11,2.0
10719,5,1.0
10720,4,1.0
10721,2,1.0
10722,2,1.0
10723,6,2.0
10724,3,2.0
10725,6,2.0
10726,14,1.0
10727,3,1.0
10728,3,2.0
10729,11,3.0
10730,8,1.0
10731,2,2.0
10732,3,2.0
10733,8,2.0
10734,4,1.0
10735,1,1.0
10736,4,2.0
10737,9,2.0
10738,1,1.0
10739,2,1.0
10740,4,2.0
10741,4,2.0
10742,4,2.0
10743,4,2.0
10744,6,2.0
10745,7,2.0
10746,5,2.0
10747,1,1.0
10748,3,1.0
10749,4,2.0
10750,5,2.0
10751,3,2.0
10752,6,2.0
10753,6,2.0
10754,7,2.0
10755,5,1.0
10756,3,2.0
10757,2,2.0
10758,4,3.0
10759,4,2.0
10760,8,1.0
10761,5,2.0
10762,16,2.0
10763,3,1.0
10764,1,1.0
10765,11,2.0
10766,2,1.0
10767,3,2.0
10768,4,3.0
10769,4,4.0
10770,6,3.0
10771,3,2.0
10772,4,3.0
10773,11,2.0
10774,8,2.0
10775,7,2.0
10776,5,1.0
10777,4,2.0
10778,8,2.0
10779,4,2.0
10780,7,3.0
10781,4,1.0
10782,7,3.0
10783,4,2.0
10784,2,2.0
10785,7,2.0
10786,8,1.0
10787,12,2.0
10788,3,2.0
10789,3,2.0
10790,5,2.0
10791,1,2.0
10792,6,1.0
10793,4,2.0
10794,4,1.0
10795,2,1.0
10796,3,3.0
10797,4,4.0
10798,6,2.0
10799,9,1.0
10800,3,2.0
10801,3,2.0
10802,15,2.0
10803,4,1.0
10804,6,3.0
10805,5,4.0
10806,5,2.0
10807,5,2.0
10808,7,2.0
10809,4,2.0
10810,3,2.0
10811,3,2.0
10812,3,2.0
10813,2,1.0
10814,4,2.0
10815,2,1.0
10816,5,2.0
10817,4,2.0
10818,6,2.0
10819,2,2.0
10820,1,1.0
10821,6,3.0
10822,3,2.0
10823,5,2.0
10824,1,1.0
10825,3,4.0
10826,8,2.0
10827,3,3.0
10828,5,2.0
10829,2,2.0
10830,10,3.0
10831,1,1.0
10832,3,3.0
10833,3,4.0
10834,4,1.0
10835,3,3.0
10836,8,2.0
10837,5,2.0
10838,4,1.0
10839,6,3.0
10840,5,2.0
10841,20,2.0
10842,2,3.0
10843,11,2.0
10844,2,2.0
10845,4,1.0
10846,2,2.0
10847,3,3.0
10848,6,2.0
10849,11,3.0
10850,6,2.0
10851,6,3.0
10852,13,3.0
10853,3,1.0
10854,11,2.0
10855,3,2.0
10856,5,2.0
10857,5,2.0
10858,4,3.0
10859,15,1.0
10860,5,1.0
10861,7,2.0
10862,4,3.0
10863,6,2.0
10864,4,2.0
10865,1,1.0
10866,12,2.0
10867,7,2.0
10868,4,2.0
10869,5,2.0
10870,7,2.0
10871,3,2.0
10872,3,2.0
10873,11,2.0
10874,7,3.0
10875,6,2.0
10876,1,1.0
10877,3,2.0
10878,9,3.0
10879,4,1.0
10880,3,1.0
10881,1,1.0
10882,6,2.0
10883,3,2.0
10884,6,3.0
10885,2,2.0
10886,3,2.0
10887,3,2.0
10888,2,2.0
10889,5,3.0
10890,5,3.0
10891,2,1.0
10892,15,4.0
10893,1,1.0
10894,13,2.0
10895,4,4.0
10896,2,2.0
10897,7,3.0
10898,3,2.0
10899,7,3.0
10900,11,2.0
10901,3,2.0
10902,13,2.0
10903,14,2.0
10904,9,3.0
10905,3,2.0
10906,2,1.0
10907,5,2.0
10908,5,2.0
10909,8,1.0
10910,10,3.0
10911,3,1.0
10912,3,1.0
10913,3,2.0
10914,3,2.0
10915,2,1.0
10916,2,2.0
10917,3,2.0
10918,4,3.0
10919,6,2.0
10920,20,2.0
10921,2,3.0
10922,4,3.0
10923,3,1.0
10924,13,3.0
10925,6,3.0
10926,5,1.0
10927,3,2.0
10928,2,1.0
10929,18,1.0
10930,7,3.0
10931,3,1.0
10932,2,2.0
10933,14,2.0
10934,6,4.0
10935,6,4.0
10936,3,2.0
10937,3,3.0
10938,4,2.0
10939,6,2.0
10940,9,3.0
10941,3,1.0
10942,1,1.0
10943,5,2.0
10944,1,1.0
10945,4,3.0
10946,1,1.0
10947,5,2.0
10948,3,1.0
10949,2,2.0
10950,6,3.0
10951,3,2.0
10952,6,1.0
10953,5,3.0
10954,7,2.0
10955,4,2.0
10956,3,3.0
10957,7,3.0
10958,4,3.0
10959,6,2.0
10960,9,2.0
10961,7,2.0
10962,4,3.0
10963,4,2.0
10964,5,2.0
10965,8,2.0
10966,4,3.0
10967,7,2.0
10968,6,3.0
10969,2,2.0
10970,1,1.0
10971,5,3.0
10972,8,2.0
10973,3,2.0
10974,10,2.0
10975,7,2.0
10976,7,3.0
10977,5,2.0
10978,8,2.0
10979,5,1.0
10980,4,2.0
10981,7,1.0
10982,4,2.0
10983,8,2.0
10984,9,2.0
10985,6,2.0
10986,4,3.0
10987,4,4.0
10988,6,2.0
10989,7,1.0
10990,14,2.0
10991,5,4.0
10992,3,1.0
10993,6,1.0
10994,7,2.0
10995,1,2.0
10996,8,2.0
10997,4,2.0
10998,8,3.0
10999,7,2.0
11000,4,4.0
11001,5,3.0
11002,2,1.0
11003,4,2.0
11004,13,2.0
11005,4,3.0
11006,3,1.0
11007,8,2.0
11008,9,3.0
11009,2,2.0
11010,3,4.0
11011,9,3.0
11012,3,2.0
11013,4,2.0
11014,8,1.0
11015,2,2.0
11016,7,2.0
11017,5,2.0
11018,5,2.0
11019,9,3.0
11020,4,2.0
11021,4,2.0
11022,3,3.0
11023,6,2.0
11024,11,2.0
11025,3,3.0
11026,4,2.0
11027,2,2.0
11028,4,2.0
11029,4,1.0
11030,5,2.0
11031,2,3.0
11032,5,2.0
11033,3,2.0
11034,4,2.0
11035,9,2.0
11036,8,1.0
11037,1,1.0
11038,2,1.0
11039,6,1.0
11040,3,1.0
11041,9,3.0
11042,11,2.0
11043,4,2.0
11044,2,1.0
11045,4,2.0
11046,4,3.0
11047,5,2.0
11048,2,2.0
11049,5,3.0
11050,2,1.0
11051,1,1.0
11052,7,3.0
11053,3,2.0
11054,4,2.0
11055,2,1.0
11056,3,2.0
11057,8,2.0
11058,6,1.0
11059,5,3.0
11060,4,3.0
11061,5,2.0
11062,4,2.0
11063,3,2.0
11064,5,2.0
11065,3,2.0
11066,9,2.0
11067,6,3.0
11068,2,1.0
11069,2,1.0
11070,4,1.0
11071,1,1.0
11072,4,3.0
11073,16,2.0
11074,3,2.0
11075,3,2.0
11076,5,2.0
11077,5,1.0
11078,9,2.0
11079,4,3.0
11080,2,2.0
11081,3,2.0
11082,9,2.0
11083,5,3.0
11084,8,2.0
11085,7,3.0
11086,1,1.0
11087,2,2.0
11088,5,2.0
11089,8,2.0
11090,4,2.0
11091,3,2.0
11092,9,3.0
11093,1,1.0
11094,9,1.0
11095,2,1.0
11096,4,2.0
11097,1,1.0
11098,5,2.0
11099,4,2.0
11100,4,2.0
11101,10,1.0
11102,3,2.0
11103,5,2.0
11104,4,4.0
11105,5,3.0
11106,3,1.0
11107,4,2.0
11108,5,1.0
11109,10,2.0
11110,17,2.0
11111,2,1.0
11112,4,3.0
11113,3,1.0
11114,4,3.0
11115,2,2.0
11116,4,2.0
11117,9,2.0
11118,5,3.0
11119,3,1.0
11120,2,3.0
11121,9,2.0
11122,6,2.0
11123,3,2.0
11124,4,2.0
11125,3,3.0
11126,2,1.0
11127,7,3.0
11128,6,2.0
11129,2,2.0
11130,4,3.0
11131,9,1.0
11132,10,3.0
11133,7,3.0
11134,5,2.0
11135,1,1.0
11136,4,3.0
11137,3,3.0
11138,5,1.0
11139,2,1.0
11140,2,1.0
11141,3,2.0
11142,3,3.0
11143,4,2.0
11144,1,1.0
11145,6,4.0
11146,3,2.0
11147,6,2.0
11148,6,3.0
11149,4,2.0
11150,5,1.0
11151,4,2.0
11152,1,1.0
11153,3,2.0
11154,4,2.0
11155,5,2.0
11156,4,2.0
11157,4,2.0
11158,2,2.0
11159,1,1.0
11160,3,2.0
11161,4,2.0
11162,3,1.0
11163,5,2.0
11164,8,1.0
11165,4,3.0
11166,3,1.0
11167,3,2.0
11168,2,2.0
11169,9,1.0
11170,3,2.0
11171,4,2.0
11172,9,3.0
11173,4,2.0
11174,3,1.0
11175,6,3.0
11176,2,2.0
11177,2,2.0
11178,3,2.0
11179,3,2.0
11180,11,3.0
11181,6,3.0
11182,5,1.0
11183,6,2.0
11184,3,2.0
11185,8,2.0
11186,9,2.0
11187,5,2.0
11188,3,2.0
11189,5,2.0
11190,5,2.0
11191,3,3.0
11192,6,3.0
11193,6,3.0
11194,7,3.0
11195,6,2.0
11196,9,1.0
11197,5,1.0
11198,9,2.0
11199,8,2.0
11200,2,1.0
11201,9,3.0
11202,5,2.0
11203,7,2.0
11204,5,3.0
11205,4,3.0
11206,4,2.0
11207,17,3.0
11208,2,2.0
11209,8,2.0
11210,7,2.0
11211,15,2.0
11212,19,2.0
11213,3,2.0
11214,6,3.0
11215,4,3.0
11216,2,2.0
11217,1,1.0
11218,6,1.0
11219,2,2.0
11220,2,1.0
11221,2,2.0
11222,11,2.0
11223,4,1.0
11224,4,3.0
11225,6,1.0
11226,3,3.0
11227,5,2.0
11228,7,2.0
11229,2,1.0
11230,10,2.0
11231,22,3.0
11232,6,3.0
11233,6,3.0
11234,4,3.0
11235,5,2.0
11236,6,2.0
11237,5,3.0
11238,3,2.0
11239,1,1.0
11240,1,1.0
11241,2,2.0
11242,2,2.0
11243,3,3.0
11244,6,2.0
11245,2,2.0
11246,7,3.0
11247,10,1.0
11248,8,3.0
11249,2,2.0
11250,3,4.0
11251,4,3.0
11252,4,3.0
11253,7,2.0
11254,12,2.0
11255,4,2.0
11256,3,3.0
11257,6,2.0
11258,1,2.0
11259,6,3.0
11260,7,2.0
11261,3,2.0
11262,1,1.0
11263,4,1.0
11264,6,2.0
11265,9,2.0
11266,4,1.0
11267,3,2.0
11268,6,3.0
11269,3,1.0
11270,3,2.0
11271,2,3.0
11272,3,1.0
11273,6,3.0
11274,6,3.0
11275,14,2.0
11276,7,2.0
11277,8,3.0
11278,3,2.0
11279,3,3.0
11280,6,2.0
11281,4,1.0
11282,10,3.0
11283,3,3.0
11284,10,3.0
11285,7,2.0
11286,5,2.0
11287,5,1.0
11288,3,2.0
11289,4,4.0
11290,8,2.0
11291,7,3.0
11292,1,1.0
11293,3,2.0
11294,1,1.0
11295,5,3.0
11296,1,1.0
11297,5,2.0
11298,6,1.0
11299,5,3.0
11300,6,2.0
11301,2,2.0
11302,2,2.0
11303,4,2.0
11304,5,2.0
11305,4,2.0
11306,2,3.0
11307,7,3.0
11308,8,3.0
11309,9,2.0
11310,1,1.0
11311,2,1.0
11312,3,2.0
11313,5,2.0
11314,5,3.0
11315,2,2.0
11316,2,1.0
11317,10,2.0
11318,9,2.0
11319,2,1.0
11320,3,1.0
11321,3,3.0
11322,10,2.0
11323,2,2.0
11324,2,2.0
11325,3,2.0
11326,4,3.0
11327,5,3.0
11328,4,2.0
11329,3,3.0
11330,2,2.0
11331,2,1.0
11332,3,3.0
11333,3,2.0
11334,3,3.0
11335,3,2.0
11336,4,3.0
11337,9,2.0
11338,3,2.0
11339,3,3.0
11340,8,3.0
11341,5,2.0
11342,6,2.0
11343,2,1.0
11344,11,2.0
11345,6,2.0
11346,11,3.0
11347,5,2.0
11348,4,1.0
11349,4,3.0
11350,12,2.0
11351,9,3.0
11352,10,3.0
11353,7,3.0
11354,5,1.0
11355,2,1.0
11356,1,1.0
11357,5,3.0
11358,4,2.0
11359,7,2.0
11360,13,3.0
11361,3,2.0
11362,15,3.0
11363,1,1.0
11364,2,1.0
11365,1,2.0
11366,2,2.0
11367,6,2.0
11368,8,3.0
11369,4,2.0
11370,2,1.0
11371,5,1.0
11372,3,1.0
11373,2,1.0
11374,9,3.0
11375,5,2.0
11376,4,1.0
11377,4,2.0
11378,4,2.0
11379,3,2.0
11380,6,3.0
11381,20,4.0
11382,8,3.0
11383,3,1.0
11384,8,2.0
11385,5,2.0
11386,3,2.0
11387,1,1.0
11388,3,2.0
11389,3,2.0
11390,6,2.0
11391,2,2.0
11392,5,3.0
11393,9,2.0
11394,6,2.0
11395,8,2.0
11396,8,3.0
11397,4,3.0
11398,1,1.0
11399,2,2.0
11400,5,3.0
11401,11,2.0
11402,14,2.0
11403,2,2.0
11404,6,4.0
11405,3,3.0
11406,7,1.0
11407,1,1.0
11408,5,3.0
11409,3,3.0
11410,4,2.0
11411,3,2.0
11412,8,2.0
11413,12,2.0
11414,8,3.0
11415,8,2.0
11416,5,3.0
11417,5,3.0
11418,12,3.0
11419,2,2.0
11420,4,3.0
11421,3,1.0
11422,3,3.0
11423,6,2.0
11424,4,2.0
11425,5,3.0
11426,3,2.0
11427,3,1.0
11428,3,3.0
11429,10,3.0
11430,7,2.0
11431,5,1.0
11432,7,3.0
11433,5,1.0
11434,7,3.0
11435,4,3.0
11436,15,3.0
11437,1,1.0
11438,2,1.0
11439,4,2.0
11440,11,2.0
11441,3,2.0
11442,4,2.0
11443,7,2.0
11444,8,2.0
11445,4,1.0
11446,4,2.0
11447,6,3.0
11448,2,2.0
11449,6,2.0
11450,16,1.0
11451,5,1.0
11452,7,2.0
11453,9,1.0
11454,5,2.0
11455,5,3.0
11456,8,1.0
11457,4,2.0
11458,2,2.0
11459,13,3.0
11460,4,2.0
11461,6,1.0
11462,4,2.0
11463,5,1.0
11464,7,3.0
11465,6,3.0
11466,3,2.0
11467,3,2.0
11468,2,3.0
11469,2,1.0
11470,4,3.0
11471,6,2.0
11472,7,2.0
11473,5,2.0
11474,8,3.0
11475,2,3.0
11476,5,2.0
11477,3,3.0
11478,9,2.0
11479,6,2.0
11480,2,2.0
11481,20,3.0
11482,3,3.0
11483,4,2.0
11484,11,2.0
11485,13,1.0
11486,10,2.0
11487,5,1.0
11488,5,2.0
11489,3,2.0
11490,9,2.0
11491,13,3.0
11492,3,1.0
11493,2,2.0
11494,4,2.0
11495,4,2.0
11496,6,2.0
11497,10,3.0
11498,5,2.0
11499,5,1.0
11500,2,2.0
11501,2,2.0
11502,10,2.0
11503,8,2.0
11504,11,3.0
11505,8,1.0
11506,8,4.0
11507,10,2.0
11508,6,2.0
11509,2,2.0
11510,5,1.0
11511,4,2.0
11512,4,2.0
11513,10,2.0
11514,4,2.0
11515,2,1.0
11516,3,2.0
11517,7,2.0
11518,3,2.0
11519,5,2.0
11520,6,2.0
11521,3,2.0
11522,4,3.0
11523,3,3.0
11524,9,3.0
11525,6,2.0
11526,20,4.0
11527,3,1.0
11528,3,1.0
11529,6,2.0
11530,4,2.0
11531,5,1.0
11532,1,1.0
11533,4,2.0
11534,10,3.0
11535,4,1.0
11536,5,3.0
11537,6,2.0
11538,9,2.0
11539,9,2.0
11540,2,2.0
11541,4,2.0
11542,11,2.0
11543,7,2.0
11544,9,2.0
11545,5,2.0
11546,7,2.0
11547,8,3.0
11548,5,4.0
11549,8,3.0
11550,3,1.0
11551,4,3.0
11552,5,3.0
11553,2,2.0
11554,3,2.0
11555,6,2.0
11556,5,1.0
11557,4,2.0
11558,3,4.0
11559,10,2.0
11560,10,3.0
11561,3,2.0
11562,2,2.0
11563,6,2.0
11564,10,3.0
11565,3,1.0
11566,3,3.0
11567,7,1.0
11568,2,3.0
11569,5,1.0
11570,3,4.0
11571,6,1.0
11572,7,3.0
11573,5,2.0
11574,4,1.0
11575,7,2.0
11576,6,3.0
11577,9,2.0
11578,6,3.0
11579,11,2.0
11580,6,2.0
11581,4,2.0
11582,6,2.0
11583,7,3.0
11584,2,3.0
11585,2,1.0
11586,12,3.0
11587,5,3.0
11588,3,2.0
11589,3,2.0
11590,2,2.0
11591,8,2.0
11592,2,3.0
11593,7,3.0
11594,10,1.0
11595,3,2.0
11596,3,1.0
11597,4,2.0
11598,7,2.0
11599,20,2.0
11600,4,2.0
11601,7,1.0
11602,2,1.0
11603,2,2.0
11604,3,1.0
11605,6,2.0
11606,5,2.0
11607,5,2.0
11608,7,3.0
11609,4,3.0
11610,7,1.0
11611,17,3.0
11612,4,3.0
11613,2,3.0
11614,5,1.0
11615,5,2.0
11616,8,1.0
11617,4,1.0
11618,2,1.0
11619,3,2.0
11620,6,1.0
11621,5,2.0
11622,6,2.0
11623,10,2.0
11624,9,2.0
11625,4,1.0
11626,4,2.0
11627,5,1.0
11628,12,2.0
11629,3,2.0
11630,5,3.0
11631,5,3.0
11632,2,3.0
11633,10,2.0
11634,5,3.0
11635,4,2.0
11636,8,3.0
11637,3,2.0
11638,4,2.0
11639,3,1.0
11640,8,3.0
11641,6,1.0
11642,8,2.0
11643,6,3.0
11644,4,1.0
11645,12,1.0
11646,9,3.0
11647,10,4.0
11648,7,2.0
11649,11,2.0
11650,2,2.0
11651,7,1.0
11652,4,1.0
11653,3,1.0
11654,4,3.0
11655,5,3.0
11656,9,3.0
11657,2,2.0
11658,7,2.0
11659,4,3.0
11660,11,3.0
11661,4,2.0
11662,4,2.0
11663,12,2.0
11664,2,2.0
11665,4,1.0
11666,4,2.0
11667,7,3.0
11668,10,3.0
11669,12,2.0
11670,5,2.0
11671,4,2.0
11672,5,3.0
11673,5,4.0
11674,6,2.0
11675,3,2.0
11676,6,2.0
11677,13,2.0
11678,5,2.0
11679,6,2.0
11680,10,2.0
11681,2,2.0
11682,10,3.0
11683,3,3.0
11684,10,1.0
11685,4,2.0
11686,8,2.0
11687,5,3.0
11688,3,1.0
11689,14,2.0
11690,6,2.0
11691,5,2.0
11692,13,2.0
11693,2,2.0
11694,7,1.0
11695,4,3.0
11696,9,3.0
11697,5,1.0
11698,8,2.0
11699,7,3.0
11700,3,2.0
11701,4,1.0
11702,12,3.0
11703,12,2.0
11704,4,3.0
11705,5,4.0
11706,3,3.0
11707,9,2.0
11708,3,1.0
11709,4,3.0
11710,9,2.0
11711,5,1.0
11712,1,1.0
11713,9,1.0
11714,5,1.0
11715,2,1.0
11716,5,2.0
11717,3,1.0
11718,2,1.0
11719,14,3.0
11720,5,2.0
11721,2,2.0
11722,9,2.0
11723,7,3.0
11724,4,2.0
11725,3,2.0
11726,16,3.0
11727,6,2.0
11728,6,2.0
11729,6,2.0
11730,3,3.0
11731,3,2.0
11732,3,2.0
11733,12,2.0
11734,1,1.0
11735,3,2.0
11736,4,2.0
11737,7,2.0
11738,3,1.0
11739,4,3.0
11740,5,3.0
11741,5,2.0
11742,7,1.0
11743,2,2.0
11744,2,2.0
11745,3,1.0
11746,2,2.0
11747,10,1.0
11748,2,2.0
11749,7,3.0
11750,9,2.0
11751,1,1.0
11752,3,1.0
11753,5,2.0
11754,1,1.0
11755,12,2.0
11756,7,1.0
11757,4,2.0
11758,4,1.0
11759,4,2.0
11760,11,2.0
11761,3,3.0
11762,7,1.0
11763,6,3.0
11764,5,2.0
11765,4,2.0
11766,3,1.0
11767,6,2.0
11768,6,3.0
11769,6,2.0
11770,6,2.0
11771,5,3.0
11772,4,2.0
11773,1,1.0
11774,9,2.0
11775,5,1.0
11776,8,2.0
11777,7,2.0
11778,4,2.0
11779,8,2.0
11780,4,3.0
11781,6,3.0
11782,2,2.0
11783,5,2.0
11784,8,1.0
11785,5,2.0
11786,5,2.0
11787,6,2.0
11788,5,2.0
11789,2,2.0
11790,9,2.0
11791,12,3.0
11792,6,2.0
11793,3,2.0
11794,3,2.0
11795,3,1.0
11796,9,2.0
11797,2,2.0
11798,7,3.0
11799,1,1.0
11800,6,3.0
11801,10,2.0
11802,9,3.0
11803,7,2.0
11804,6,2.0
11805,3,2.0
11806,1,2.0
11807,14,2.0
11808,5,2.0
11809,2,2.0
11810,2,1.0
11811,7,3.0
11812,8,2.0
11813,19,2.0
11814,6,2.0
11815,2,1.0
11816,2,2.0
11817,15,2.0
11818,9,2.0
11819,2,1.0
11820,4,3.0
11821,5,4.0
11822,7,2.0
11823,2,2.0
11824,3,2.0
11825,6,2.0
11826,2,1.0
11827,5,3.0
11828,14,1.0
11829,8,4.0
11830,5,2.0
11831,13,2.0
11832,4,2.0
11833,7,3.0
11834,5,2.0
11835,11,3.0
11836,12,2.0
11837,12,2.0
11838,2,2.0
11839,7,2.0
11840,4,3.0
11841,3,1.0
11842,5,2.0
11843,18,3.0
11844,17,3.0
11845,5,3.0
11846,4,2.0
11847,15,2.0
11848,6,3.0
11849,1,1.0
11850,5,2.0
11851,8,3.0
11852,9,1.0
11853,4,2.0
11854,6,2.0
11855,6,3.0
11856,5,2.0
11857,4,2.0
11858,9,2.0
11859,3,3.0
11860,4,2.0
11861,7,2.0
11862,7,2.0
11863,2,3.0
11864,8,1.0
11865,4,2.0
11866,9,3.0
11867,7,3.0
11868,7,3.0
11869,6,2.0
11870,5,3.0
11871,4,2.0
11872,6,2.0
11873,6,2.0
11874,5,1.0
11875,5,2.0
11876,5,3.0
11877,4,2.0
11878,4,2.0
11879,2,1.0
11880,4,2.0
11881,1,1.0
11882,6,2.0
11883,6,2.0
11884,2,2.0
